,CAN,COMPR,D774781,D81Q1,D82Q1,D841,D84Q2,D872,D891924,D894,D911P,D92Q4,D93Q1,D971P,D98Q1,D993P,DS1,DS2,DS3,DS4,EEN,EER,FDD,GCD,GCN,GCN_YEN,GCR,GDN,GDN_DIS,GDN_DIS_YEN,GDN_YEN,GEN,GEN_YEN,GIN,GIN_OTHER,GIN_OTHER_YEN,GIN_YEN,GIX,GLN,GLN_DIS,GLN_DIS_YEN,GLN_YEN,GON,GPN,GPN_YEN,GRN,GRN_YEN,GSN,GSN_YEN,GYN,GYN_YEN,HEG,HEX,HICP,INFQ,INFT,INN,INN_YEN,ITD,ITN,ITR,KSR,LEN,LFN,LNN,LNT,LPROD,LSL,LSR,LTN,MTD,MTN,MTR,NFA,NFN,NFN_YEN,OGN,OGN_YEN,PCD,PCN,PCR,PYN,PYN_DIS,PYN_DIS_YEN,PYR,S1,S3,SCD,SCN,SCR,SSN,SSN_YEN,STN,STRQ,T931P,TBN,TBR,TDN,TDN_YEN,TFT,TIME,TIN,TIN_YEN,TKN,TKN_YEN,TRN,TRN_FIRMS,TRN_FIRMS_YEN,TRN_OTHER,TRN_OTHER_YEN,TRN_YEN,ULC,ULT,UNN,URT,URX,WIN,WLN,WLR,WRN,XTD,XTN,XTR,YED,YEN,YEN_DIS,YER,YER_DIS,YET,YFD,YFN,YGA,YIN,YIN_DIS,YWD,YWDX,YWR,YWRX
1998Q4,"9355,9089 ","24,5436 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,9593 ","1,3333 ","1917511,9700 ","1,0543 ","306203,2065 ","0,1990 ","290440,8200 ","1122148,6589 ","107,8998 ","0,0001 ","0,7294 ","758603,7539 ","0,4931 ","38884,2440 ","23343,1345 ","0,0152 ","0,0253 ","6,5250 ","-27393,6740 ","31203,2395 ","0,0203 ","-0,0178 ","620730,8273 ","43657,4867 ","0,0284 ","700006,8405 ","0,4550 ","-2451,0520 ","-0,0016 ","303752,1545 ","0,1974 ","98,4087 ","103,5074 ","103,0337 ","0,0039 ","0,0013 ","71051,1607 ","0,0462 ","1,0335 ","317533,1317 ","307248,5100 ","19392847,0600 ","106028,8205 ","141281,7430 ","127207,0000 ","127603,5571 ","11,3969 ","126140,7139 ","574070,1894 ","4,1519 ","1,0005 ","467998,3606 ","467747,8400 ","82849,9533 ","-18544,3261 ","-0,0121 ","57932,1763 ","0,0377 ","1,0660 ","879069,4489 ","824630,3400 ","1007195,1182 ","-209060,5385 ","-0,1359 ","944821,4288 ","-1,0000 ","-1,0000 ","1,3423 ","7846,1151 ","5845,4900 ","249347,5397 ","0,1621 ","3,6151 ","0,0050 ","24,0000 ","27900,2350 ","21598,9700 ","193931,3955 ","0,1260 ","1,5320 ","116,0000 ","161045,8200 ","0,1047 ","6081,5170 ","0,0040 ","270074,8891 ","31668,3919 ","0,0206 ","17378,7271 ","0,0113 ","0,1755 ","0,5220 ","0,5200 ","14074,7430 ","0,0968 ","0,0996 ","756775,4900 ","24613434,2476 ","23089170,8022 ","5,9492 ","1,0134 ","495898,5957 ","489346,8100 ","1,0612 ","1538552,1373 ","0,0000 ","1449764,1300 ","0,0000 ","1459817,0881 ","0,9502 ","1377506,3173 ","0,9931 ","1538552,1373 ","0,0000 ","1,0522 ","1,0118 ","109,7609 ","32288,3674 "
1999Q1,"-3786,5371 ","24,1747 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","1,2320 ","1940953,0900 ","1,0606 ","310520,3599 ","0,1998 ","292773,4300 ","1128034,2542 ","91,2411 ","0,0001 ","0,7259 ","765531,5317 ","0,4926 ","39630,5454 ","23599,6302 ","0,0152 ","0,0255 ","6,3307 ","-23177,4169 ","31216,3809 ","0,0201 ","-0,0149 ","627088,0737 ","46235,4130 ","0,0298 ","711137,7339 ","0,4576 ","2375,2722 ","0,0015 ","312895,6321 ","0,2013 ","97,4110 ","103,8455 ","103,2344 ","0,0033 ","0,0006 ","69412,8299 ","0,0447 ","1,0334 ","324568,4939 ","314067,6600 ","19512986,2494 ","106632,8256 ","141511,2802 ","127721,0000 ","127880,2105 ","11,4482 ","127116,1050 ","577676,1094 ","4,0396 ","0,9907 ","474348,9639 ","478779,2700 ","79063,4162 ","-28532,9484 ","-0,0184 ","58794,6944 ","0,0378 ","1,0667 ","891220,6779 ","835509,2100 ","1015004,3990 ","-197560,2541 ","-0,1271 ","951555,0353 ","1,0000 ","0,0000 ","0,8146 ","2937,2908 ","3605,9200 ","252727,9788 ","0,1626 ","3,0899 ","0,0044 ","25,0000 ","24746,4112 ","16217,6000 ","197409,4100 ","0,1270 ","1,5344 ","117,0000 ","163843,6700 ","0,1054 ","6461,1056 ","0,0042 ","272903,2332 ","31900,8752 ","0,0205 ","17564,0580 ","0,0113 ","0,1756 ","0,5219 ","0,5206 ","13790,2802 ","0,0963 ","0,0975 ","763061,4900 ","24756602,2416 ","23209031,9434 ","5,9744 ","1,0083 ","499095,3751 ","494996,8700 ","1,0628 ","1553993,2337 ","0,0000 ","1462173,8200 ","0,0000 ","1467435,0666 ","0,9507 ","1390149,5637 ","0,9964 ","1553993,2337 ","0,0000 ","1,0535 ","1,0261 ","110,1644 ","32576,8935 "
1999Q2,"4282,3151 ","29,3813 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0402 ","1,1355 ","1961169,0800 ","1,0683 ","313010,1729 ","0,1993 ","293011,4100 ","1136346,6686 ","3880,2761 ","0,0025 ","0,7237 ","770415,1113 ","0,4907 ","40361,9187 ","23638,8152 ","0,0151 ","0,0257 ","6,1501 ","-17728,5531 ","31386,9102 ","0,0200 ","-0,0113 ","630531,9336 ","50101,9854 ","0,0319 ","721299,6480 ","0,4594 ","8083,9214 ","0,0051 ","321094,0943 ","0,2045 ","101,1529 ","104,2529 ","103,9670 ","0,0030 ","0,0065 ","67830,5385 ","0,0432 ","1,0369 ","330029,9228 ","318276,8700 ","19636133,2569 ","107097,5607 ","141587,5912 ","128073,0000 ","127977,5676 ","11,4867 ","127583,8044 ","580961,8394 ","4,2942 ","1,0070 ","493444,8245 ","490028,1500 ","83345,7313 ","-18382,2617 ","-0,0117 ","59285,4210 ","0,0378 ","1,0736 ","899028,2396 ","837371,2300 ","1022770,7718 ","-207909,8759 ","-0,1324 ","952627,2718 ","0,0000 ","0,0000 ","1,6508 ","5424,0915 ","3285,7300 ","256079,7696 ","0,1631 ","2,6334 ","0,0035 ","26,0000 ","22664,5768 ","19195,6900 ","200644,3493 ","0,1278 ","1,5366 ","118,0000 ","166527,6200 ","0,1061 ","6801,3492 ","0,0043 ","275590,4803 ","31961,1389 ","0,0204 ","18022,0468 ","0,0115 ","0,1755 ","0,5255 ","0,5241 ","13514,5912 ","0,0961 ","0,0955 ","773097,4500 ","24989971,7997 ","23276113,5886 ","6,0364 ","1,0135 ","516109,4013 ","509223,8400 ","1,0673 ","1570157,0036 ","0,0000 ","1471140,9300 ","0,0000 ","1473860,4010 ","0,9541 ","1403629,3836 ","0,9982 ","1570157,0036 ","0,0000 ","1,0577 ","1,0474 ","110,8178 ","32735,1241 "
1999Q3,"-5276,4131 ","34,9306 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0573 ","1,1110 ","1990425,8700 ","1,0760 ","317419,8099 ","0,1993 ","294991,1800 ","1144570,4943 ","4609,4304 ","0,0029 ","0,7188 ","778183,2129 ","0,4887 ","40944,9254 ","23599,7018 ","0,0148 ","0,0257 ","6,0279 ","-14457,5814 ","30955,2357 ","0,0194 ","-0,0091 ","639871,5331 ","52544,6216 ","0,0330 ","732770,3959 ","0,4602 ","12108,2430 ","0,0076 ","329528,0529 ","0,2069 ","104,1389 ","104,2212 ","104,1989 ","0,0025 ","0,0024 ","67002,2030 ","0,0421 ","1,0421 ","338781,9995 ","325087,7300 ","19764859,6543 ","107826,9602 ","142138,9239 ","128862,0000 ","128504,2031 ","11,5573 ","129387,5753 ","583134,7094 ","5,0838 ","1,0266 ","514481,6957 ","501134,0100 ","78069,3181 ","-26920,7174 ","-0,0169 ","59364,1786 ","0,0373 ","1,0762 ","909464,9821 ","845093,6300 ","1032977,3425 ","-202985,3803 ","-0,1275 ","959863,8642 ","0,0000 ","1,0000 ","2,3473 ","5100,3973 ","2172,8700 ","260123,3789 ","0,1634 ","2,6990 ","0,0042 ","27,0000 ","21644,3043 ","21946,4500 ","204187,7416 ","0,1282 ","1,5386 ","119,0000 ","170041,3100 ","0,1068 ","7023,5672 ","0,0044 ","278939,9781 ","32030,2195 ","0,0201 ","18246,3752 ","0,0115 ","0,1752 ","0,5254 ","0,5261 ","13276,9239 ","0,0959 ","0,0934 ","782498,6500 ","25253802,5531 ","23466354,4942 ","6,0724 ","1,0249 ","536126,0000 ","523080,4600 ","1,0692 ","1592411,4931 ","0,0000 ","1489291,8600 ","0,0000 ","1483189,6766 ","0,9551 ","1422370,1831 ","1,0041 ","1592411,4931 ","0,0000 ","1,0615 ","1,0628 ","111,7507 ","33053,6517 "
1999Q4,"-9440,9538 ","39,5289 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0852 ","1,0573 ","2021535,6600 ","1,0821 ","320991,4973 ","0,1990 ","296630,9800 ","1150819,8633 ","3241,6802 ","0,0020 ","0,7134 ","784363,2890 ","0,4862 ","41295,0216 ","23358,4879 ","0,0145 ","0,0256 ","5,9563 ","-12030,7551 ","29799,0360 ","0,0185 ","-0,0075 ","647986,1899 ","54671,0990 ","0,0339 ","742533,4980 ","0,4603 ","15637,2979 ","0,0097 ","336628,7952 ","0,2087 ","106,2436 ","104,4251 ","104,6011 ","0,0024 ","0,0051 ","66701,8541 ","0,0413 ","1,0468 ","342741,1789 ","327418,7500 ","19894629,8078 ","108488,8376 ","142458,8356 ","129519,0000 ","128882,9510 ","11,6225 ","130883,7343 ","591213,9694 ","5,3502 ","1,0425 ","538168,5646 ","516206,7700 ","68628,3643 ","-27160,5872 ","-0,0168 ","58945,4650 ","0,0365 ","1,0816 ","921935,0529 ","852353,8400 ","1045737,9416 ","-203708,3859 ","-0,1263 ","966812,9521 ","-1,0000 ","-1,0000 ","1,2190 ","9848,3475 ","8079,2600 ","263234,4976 ","0,1632 ","3,4296 ","0,0060 ","28,0000 ","17719,6333 ","20846,0600 ","207122,8136 ","0,1284 ","1,5405 ","120,0000 ","174088,4400 ","0,1079 ","7186,4205 ","0,0045 ","281231,0925 ","31955,8614 ","0,0198 ","18829,4743 ","0,0117 ","0,1743 ","0,5256 ","0,5278 ","12939,8356 ","0,0953 ","0,0908 ","791161,0800 ","25497559,5990 ","23573182,0436 ","6,1085 ","1,0351 ","555888,1980 ","537052,8300 ","1,0717 ","1613235,7099 ","0,0000 ","1505328,8900 ","0,0000 ","1491495,0703 ","0,9560 ","1439147,2699 ","1,0093 ","1613235,7099 ","0,0000 ","1,0623 ","1,0806 ","113,1359 ","33449,1667 "
2000Q1,"-11824,1510 ","43,1644 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,1236 ","0,9851 ","2049835,6100 ","1,0901 ","325766,2499 ","0,1992 ","298845,6800 ","1154896,3736 ","1221,7081 ","0,0007 ","0,7063 ","790104,8970 ","0,4832 ","41495,2623 ","23114,9602 ","0,0141 ","0,0254 ","5,9363 ","-11419,2092 ","32148,4499 ","0,0197 ","-0,0070 ","659045,5638 ","55426,7349 ","0,0339 ","746537,2380 ","0,4566 ","13811,8294 ","0,0084 ","339578,0793 ","0,2077 ","110,7300 ","104,7119 ","105,2341 ","0,0032 ","0,0058 ","66845,9440 ","0,0409 ","1,0574 ","352408,0894 ","333272,0800 ","20028955,5897 ","109159,0994 ","142775,1701 ","130183,0000 ","129257,7792 ","11,6678 ","132051,8817 ","593789,7294 ","5,6368 ","1,0724 ","569325,9300 ","530882,5900 ","56804,2134 ","-28076,1704 ","-0,0172 ","58316,8366 ","0,0357 ","1,0879 ","933875,8651 ","858435,7800 ","1058429,8329 ","-208947,0512 ","-0,1278 ","972928,0658 ","1,0000 ","0,0000 ","2,6124 ","6728,9100 ","2575,7600 ","264894,3157 ","0,1620 ","3,5425 ","0,0056 ","29,0000 ","16252,0195 ","25823,7200 ","209982,4233 ","0,1284 ","1,5421 ","121,0000 ","174311,8500 ","0,1066 ","7230,7340 ","0,0044 ","282567,3718 ","31801,0783 ","0,0194 ","18514,0305 ","0,0113 ","0,1728 ","0,5278 ","0,5308 ","12592,1701 ","0,0947 ","0,0882 ","801673,7200 ","25855379,4740 ","23766737,8228 ","6,1581 ","1,0519 ","585577,9495 ","556706,3100 ","1,0764 ","1635031,1338 ","0,0000 ","1518953,0200 ","0,0000 ","1499608,5742 ","0,9617 ","1460719,2838 ","1,0129 ","1635031,1338 ","0,0000 ","1,0667 ","1,1082 ","114,1192 ","33682,3197 "
2000Q2,"-17482,6451 ","42,3258 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,1632 ","0,9102 ","2075892,6300 ","1,0963 ","328510,5100 ","0,1984 ","299646,5200 ","1159618,5180 ","2269,4906 ","0,0014 ","0,7003 ","796009,9219 ","0,4807 ","41511,8229 ","23362,3116 ","0,0141 ","0,0251 ","5,9720 ","-9810,6151 ","32142,9799 ","0,0194 ","-0,0059 ","666820,1140 ","57666,5017 ","0,0348 ","754056,3270 ","0,4554 ","15611,6922 ","0,0094 ","344122,2023 ","0,2078 ","113,4930 ","105,1997 ","105,8989 ","0,0031 ","0,0051 ","67477,1168 ","0,0408 ","1,0648 ","357970,4741 ","336180,8300 ","20164846,8638 ","109975,6174 ","143352,5520 ","131091,0000 ","129906,2969 ","11,6866 ","133147,2509 ","596285,3394 ","5,4441 ","1,0928 ","594340,9321 ","543881,4900 ","39321,5683 ","-31303,4639 ","-0,0189 ","58347,3022 ","0,0352 ","1,0934 ","946836,9213 ","865932,3700 ","1071052,3696 ","-209359,2881 ","-0,1264 ","979533,9578 ","0,0000 ","0,0000 ","3,4856 ","8698,5998 ","2495,6100 ","266918,1586 ","0,1612 ","4,2641 ","0,0073 ","30,0000 ","13820,8188 ","27755,8100 ","213986,6546 ","0,1292 ","1,5435 ","122,0000 ","175748,0700 ","0,1061 ","7308,8474 ","0,0044 ","284050,7504 ","31747,2942 ","0,0192 ","19350,1159 ","0,0117 ","0,1715 ","0,5309 ","0,5339 ","12261,5520 ","0,0938 ","0,0855 ","813269,1400 ","26149632,0659 ","23915219,5706 ","6,2039 ","1,0639 ","608161,7509 ","571637,3000 ","1,0808 ","1655837,3240 ","0,0000 ","1532011,1400 ","0,0000 ","1509551,7301 ","0,9661 ","1480089,2540 ","1,0149 ","1655837,3240 ","0,0000 ","1,0674 ","1,1317 ","115,2018 ","33960,7051 "
2000Q3,"-18826,4241 ","45,2275 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,1799 ","0,8780 ","2094674,1300 ","1,1053 ","331838,4565 ","0,1988 ","300238,3300 ","1163911,1428 ","1673,0239 ","0,0010 ","0,6973 ","802101,6143 ","0,4805 ","41908,6387 ","23940,7353 ","0,0143 ","0,0251 ","5,9986 ","-10478,4039 ","34045,0736 ","0,0204 ","-0,0063 ","670998,1833 ","57570,6433 ","0,0345 ","757578,1368 ","0,4539 ","13945,7619 ","0,0084 ","345784,2184 ","0,2072 ","118,0398 ","105,4349 ","106,5293 ","0,0038 ","0,0080 ","68049,0472 ","0,0408 ","1,0712 ","363236,4159 ","339080,4000 ","20302278,7952 ","110517,5196 ","143789,3906 ","131755,0000 ","130370,7399 ","11,6684 ","133152,9794 ","598768,4994 ","5,4538 ","1,1131 ","620340,3790 ","557300,8300 ","20495,1442 ","-29000,7385 ","-0,0174 ","58945,3167 ","0,0353 ","1,1022 ","956117,2713 ","867480,9100 ","1084445,6953 ","-209965,3511 ","-0,1258 ","983912,7132 ","0,0000 ","1,0000 ","3,1531 ","7829,5452 ","2483,1600 ","267933,6389 ","0,1605 ","4,7364 ","0,0078 ","31,0000 ","10174,3144 ","28090,5000 ","217137,7010 ","0,1301 ","1,5447 ","123,0000 ","174408,4200 ","0,1045 ","7380,1345 ","0,0044 ","284639,6309 ","31772,9257 ","0,0190 ","19952,1801 ","0,0120 ","0,1705 ","0,5358 ","0,5370 ","12034,3906 ","0,0933 ","0,0837 ","823789,4000 ","26424748,5515 ","23975055,7883 ","6,2524 ","1,0771 ","630514,6934 ","585391,3300 ","1,0857 ","1669196,0033 ","0,0000 ","1537373,3000 ","0,0000 ","1518039,6514 ","0,9723 ","1494787,5833 ","1,0127 ","1669196,0033 ","0,0000 ","1,0696 ","1,1476 ","115,6991 ","34087,4398 "
2000Q4,"-17563,1990 ","44,1504 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,2050 ","0,8376 ","2119382,6300 ","1,1099 ","336544,9895 ","0,1998 ","303208,5700 ","1167961,1143 ","378,4201 ","0,0002 ","0,6932 ","812673,5101 ","0,4823 ","43431,8280 ","24959,1814 ","0,0148 ","0,0258 ","6,0325 ","-14686,2056 ","31800,3453 ","0,0189 ","-0,0087 ","676243,7675 ","53991,5551 ","0,0320 ","766186,9592 ","0,4548 ","14385,2393 ","0,0085 ","350930,2288 ","0,2083 ","120,3319 ","105,9592 ","107,1674 ","0,0041 ","0,0066 ","68677,7607 ","0,0408 ","1,0793 ","365929,0160 ","339045,3900 ","20438301,3972 ","111077,0700 ","144126,6701 ","132366,0000 ","130818,0492 ","11,6845 ","133749,3596 ","601537,2694 ","5,2752 ","1,1353 ","650259,3438 ","572748,2900 ","2931,9452 ","-27537,7410 ","-0,0163 ","60446,4013 ","0,0359 ","1,1095 ","964278,9662 ","869139,8400 ","1098640,7269 ","-207717,2509 ","-0,1233 ","990245,0007 ","-1,0000 ","-1,0000 ","2,9249 ","8098,4338 ","2768,7700 ","269082,2373 ","0,1597 ","5,0233 ","0,0082 ","32,0000 ","9974,5420 ","32471,7700 ","220484,4765 ","0,1309 ","1,5457 ","124,0000 ","176604,3800 ","0,1048 ","7519,2193 ","0,0045 ","286324,2024 ","32050,2448 ","0,0190 ","20685,3032 ","0,0123 ","0,1699 ","0,5379 ","0,5387 ","11760,6701 ","0,0923 ","0,0816 ","831977,8000 ","26733673,9439 ","24096036,4250 ","6,2854 ","1,0909 ","660233,8858 ","605220,0600 ","1,0893 ","1684825,9475 ","0,0000 ","1546634,3400 ","0,0000 ","1526229,2315 ","0,9752 ","1508221,5675 ","1,0134 ","1684825,9475 ","0,0000 ","1,0720 ","1,1672 ","116,3659 ","34232,1196 "
2001Q1,"-9307,9999 ","40,6940 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,2500 ","0,0000 ","0,0000 ","0,0000 ","1,1286 ","0,9593 ","2125893,8600 ","1,1172 ","341086,1849 ","0,1993 ","305295,6200 ","1174411,0162 ","1443,8604 ","0,0008 ","0,6861 ","823831,8170 ","0,4813 ","43988,6184 ","26265,2917 ","0,0153 ","0,0257 ","6,0667 ","-20024,1658 ","32991,1482 ","0,0193 ","-0,0117 ","694399,4545 ","49274,9652 ","0,0288 ","770816,5030 ","0,4503 ","9487,6401 ","0,0055 ","350573,8251 ","0,2048 ","117,9636 ","106,4853 ","107,4344 ","0,0053 ","0,0034 ","69299,1310 ","0,0405 ","1,0832 ","367750,3197 ","339500,1100 ","20573418,4933 ","111531,2409 ","144359,4846 ","132763,0000 ","131135,8327 ","11,7261 ","134512,1609 ","598821,3494 ","4,9881 ","1,1180 ","636275,8931 ","569107,8100 ","-6376,0547 ","-33176,6195 ","-0,0194 ","62739,1576 ","0,0367 ","1,1133 ","976982,2651 ","877570,2500 ","1112681,5485 ","-215384,8414 ","-0,1258 ","999461,5661 ","1,0000 ","0,0000 ","-0,7841 ","2129,4452 ","-2715,9200 ","271937,9743 ","0,1589 ","4,7450 ","0,0063 ","33,0000 ","23868,6195 ","37135,9900 ","219622,0768 ","0,1283 ","1,5464 ","125,0000 ","176008,7100 ","0,1028 ","7750,9559 ","0,0045 ","291035,1200 ","32757,6283 ","0,0191 ","19399,8427 ","0,0113 ","0,1700 ","0,5405 ","0,5420 ","11596,4846 ","0,0916 ","0,0803 ","841408,6700 ","26976625,2325 ","24231641,2435 ","6,3377 ","1,0889 ","660144,5126 ","606243,8000 ","1,0996 ","1711816,8345 ","0,0000 ","1556786,0500 ","0,0000 ","1533247,7495 ","0,9865 ","1535808,1245 ","1,0154 ","1711816,8345 ","0,0000 ","1,0791 ","1,1388 ","116,8624 ","34364,9764 "
2001Q2,"-13625,0001 ","41,2552 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,0000 ","0,2500 ","0,0000 ","0,0000 ","1,1626 ","0,8955 ","2122370,3700 ","1,1250 ","344465,6729 ","0,1998 ","306184,0400 ","1181740,0884 ","1328,5736 ","0,0008 ","0,6854 ","830937,3762 ","0,4819 ","44068,6186 ","27254,3960 ","0,0158 ","0,0256 ","6,0215 ","-24001,9941 ","31746,8250 ","0,0184 ","-0,0139 ","695515,3614 ","45172,3791 ","0,0262 ","775188,5571 ","0,4496 ","7862,0889 ","0,0046 ","352327,7618 ","0,2043 ","121,0497 ","107,8708 ","109,0011 ","0,0060 ","0,0080 ","69174,3732 ","0,0401 ","1,0880 ","366799,9053 ","337123,5200 ","20704807,8283 ","111835,1420 ","144587,9897 ","133056,0000 ","131437,4550 ","11,7044 ","133929,1246 ","598570,9094 ","5,1915 ","1,1233 ","634674,4091 ","565028,9100 ","-20001,0548 ","-32510,7629 ","-0,0189 ","64454,9163 ","0,0374 ","1,1222 ","988396,7812 ","880757,1800 ","1126645,2227 ","-212785,7640 ","-0,1234 ","1003949,9198 ","0,0000 ","0,0000 ","-22,8453 ","5721,3892 ","-250,4400 ","274261,8767 ","0,1591 ","4,5915 ","0,0053 ","34,0000 ","18885,7628 ","33527,1600 ","217796,2713 ","0,1263 ","1,5469 ","126,0000 ","177831,4600 ","0,1031 ","7712,1066 ","0,0045 ","293851,3527 ","33131,9262 ","0,0192 ","18991,0367 ","0,0110 ","0,1704 ","0,5464 ","0,5459 ","11531,9897 ","0,0910 ","0,0798 ","850922,6900 ","27234374,6209 ","24268463,2789 ","6,3952 ","1,0919 ","653560,1719 ","598556,0700 ","1,1072 ","1724269,5114 ","0,0000 ","1557341,4600 ","0,0000 ","1539911,8409 ","0,9930 ","1546438,0514 ","1,0113 ","1724269,5114 ","0,0000 ","1,0835 ","1,1561 ","116,7189 ","34404,5344 "
2001Q3,"3410,9998 ","38,5432 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,2500 ","0,0000 ","1,1495 ","0,9225 ","2117983,6700 ","1,1289 ","348307,9867 ","0,2009 ","308526,6300 ","1190744,3742 ","2182,4519 ","0,0013 ","0,6869 ","838199,3162 ","0,4836 ","44147,8485 ","27790,5893 ","0,0160 ","0,0255 ","5,9074 ","-27287,3357 ","32948,2653 ","0,0190 ","-0,0157 ","696882,3134 ","41026,9936 ","0,0237 ","777963,7152 ","0,4488 ","4254,1425 ","0,0025 ","352562,1293 ","0,2034 ","118,9045 ","108,1366 ","109,0315 ","0,0056 ","0,0049 ","68314,3293 ","0,0394 ","1,0928 ","366273,5746 ","335160,9700 ","20832920,7200 ","112062,3427 ","144872,4892 ","133259,0000 ","131754,1463 ","11,7132 ","133823,3234 ","591676,2094 ","5,1160 ","1,1143 ","620767,5340 ","557099,0700 ","-16590,0550 ","-22194,2601 ","-0,0128 ","65686,2458 ","0,0379 ","1,1278 ","995861,4608 ","883043,6400 ","1137883,3042 ","-220749,1399 ","-0,1274 ","1008976,3028 ","0,0000 ","1,0000 ","0,3857 ","-2659,4486 ","-6894,7000 ","276040,9632 ","0,1592 ","4,2711 ","0,0049 ","35,0000 ","25605,2599 ","41048,0600 ","217659,7606 ","0,1256 ","1,5472 ","127,0000 ","177827,4400 ","0,1026 ","7448,6942 ","0,0043 ","296512,6290 ","33300,6114 ","0,0192 ","19825,3221 ","0,0114 ","0,1711 ","0,5501 ","0,5490 ","11613,4892 ","0,0906 ","0,0802 ","858679,0800 ","27513204,0587 ","24396325,0069 ","6,4437 ","1,0806 ","646372,7939 ","598147,1300 ","1,1105 ","1733388,8334 ","0,0000 ","1560884,6000 ","0,0000 ","1546375,2351 ","0,9966 ","1555561,3934 ","1,0094 ","1733388,8334 ","0,0000 ","1,0849 ","1,1443 ","116,4313 ","34316,7404 "
